logged_at,run_date,model,market,direction,kalshi_cents,model_pct,edge_cents,gdpnow,trade_entered,notes,market_type,inefficiency_type,market_ticker,price_24h_later,actual_outcome,brier_score,log_loss,p_yes_model
2026-05-23 01:32:24 CT,2026-05-23,FED,Fed cuts 1x 2026,YES,18.2,48.0,29.8,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 01:32:24 CT,2026-05-23,MLB_CHAMP,LAD Win WS,NO,74.2,95.0,20.8,,FALSE,,MLB_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 01:32:24 CT,2026-05-23,NHL_CHAMP,Avalanche Win SC,NO,82.5,92.0,9.5,,FALSE,,NHL_CHAMPIONSHIP,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 01:32:24 CT,2026-05-23,NHL_CHAMP,Hurricanes Win SC,NO,68.5,92.6,24.1,,FALSE,,NHL_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 01:32:24 CT,2026-05-23,NHL_CHAMP,Golden Knights Win SC,NO,65.5,96.0,30.5,,FALSE,,NHL_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 01:32:24 CT,2026-05-23,NHL_CHAMP,Canadiens Win SC,NO,82.5,93.9,11.4,,FALSE,,NHL_CHAMPIONSHIP,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,GDP,GDP > 2.5%,YES,45.5,92.8,47.3,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.5,45.5,,,,
2026-05-23 07:00:04 CT,2026-05-23,GDP,GDP > 1.0%,YES,87.0,99.7,12.7,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T1.0,87.0,,,,
2026-05-23 07:00:04 CT,2026-05-23,GDP,GDP > 2.0%,YES,66.5,97.0,30.5,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.0,66.5,,,,
2026-05-23 07:00:04 CT,2026-05-23,GDP,GDP > 1.5%,YES,75.5,98.9,23.4,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T1.5,79.5,,,,
2026-05-23 07:00:04 CT,2026-05-23,GDP,GDP > 3.5%,YES,16.0,73.6,57.6,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T3.5,17.5,,,,
2026-05-23 07:00:04 CT,2026-05-23,GDP,GDP > 3.0%,YES,29.0,85.3,56.3,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,GDP,GDP > 4.0%,YES,5.5,58.5,53.0,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,BTC,BTC<$60k Dec31,NO,37.5,59.3,21.8,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,BTC,BTC>$100k Dec31,NO,66.5,80.4,13.9,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,BTC,BTC<$50k Dec31,NO,57.0,73.4,16.4,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,BTC,BTC>$110k Dec31,NO,77.5,85.5,8.0,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,BTC,BTC<$55k Dec31,NO,47.5,66.3,18.8,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,BTC,BTC<$40k Dec31,NO,77.5,86.5,9.0,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,BTC,BTC<$45k Dec31,NO,70.5,80.2,9.7,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,CLAIMS,Claims>210K May28,NO,34.5,80.2,45.7,,FALSE,,JOBLESS_CLAIMS,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,CLAIMS,Claims>220K May28,NO,86.0,97.3,11.3,,FALSE,,JOBLESS_CLAIMS,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,FED,Fed cuts 2x 2026,YES,6.3,16.0,9.7,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,FED,Fed cuts 1x 2026,YES,18.2,48.0,29.8,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,MLB_CHAMP,LAD Win WS,NO,74.8,95.2,20.5,,FALSE,,MLB_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,NHL_CHAMP,Avalanche Win SC,NO,82.5,92.0,9.5,,FALSE,,NHL_CHAMPIONSHIP,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,NHL_CHAMP,Hurricanes Win SC,NO,69.5,92.6,23.1,,FALSE,,NHL_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,NHL_CHAMP,Golden Knights Win SC,NO,65.5,96.0,30.5,,FALSE,,NHL_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 07:00:04 CT,2026-05-23,NHL_CHAMP,Canadiens Win SC,NO,82.5,93.9,11.4,,FALSE,,NHL_CHAMPIONSHIP,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,GDP,GDP > 2.5%,YES,45.5,92.8,47.3,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.5,45.5,,,,
2026-05-23 17:33:38 CT,2026-05-23,GDP,GDP > 1.0%,YES,87.0,99.7,12.7,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T1.0,87.0,,,,
2026-05-23 17:33:38 CT,2026-05-23,GDP,GDP > 2.0%,YES,67.5,97.0,29.5,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.0,66.5,,,,
2026-05-23 17:33:38 CT,2026-05-23,GDP,GDP > 1.5%,YES,77.0,98.9,21.9,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T1.5,79.5,,,,
2026-05-23 17:33:38 CT,2026-05-23,GDP,GDP > 3.5%,YES,16.5,73.6,57.1,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T3.5,17.5,,,,
2026-05-23 17:33:38 CT,2026-05-23,GDP,GDP > 3.0%,YES,30.5,85.3,54.8,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T3.0,30.5,,,,
2026-05-23 17:33:38 CT,2026-05-23,GDP,GDP > 4.0%,YES,5.5,58.5,53.0,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,BTC,BTC<$60k Dec31,NO,36.5,61.2,24.7,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,BTC,BTC>$100k Dec31,NO,63.0,79.0,16.0,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,BTC,BTC<$50k Dec31,NO,57.5,75.0,17.5,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,BTC,BTC>$110k Dec31,NO,75.5,84.4,8.9,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,BTC,BTC<$40k Dec31,NO,74.5,87.5,13.0,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,BTC,BTC<$55k Dec31,NO,46.5,68.1,21.6,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,BTC,BTC<$45k Dec31,NO,67.5,81.6,14.1,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,CLAIMS,Claims>210K May28,NO,35.0,80.2,45.2,,FALSE,,JOBLESS_CLAIMS,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,CLAIMS,Claims>220K May28,NO,84.5,97.3,12.8,,FALSE,,JOBLESS_CLAIMS,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,FED,Fed cuts 0x 2026,NO,34.7,70.0,35.4,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,FED,Fed cuts 2x 2026,YES,6.6,16.0,9.4,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,FED,Fed cuts 1x 2026,YES,18.0,48.0,29.9,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,MLB_CHAMP,LAD Win WS,NO,74.6,95.2,20.6,,FALSE,,MLB_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,NHL_CHAMP,Avalanche Win SC,NO,82.5,92.0,9.5,,FALSE,,NHL_CHAMPIONSHIP,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,NHL_CHAMP,Hurricanes Win SC,NO,69.0,92.6,23.6,,FALSE,,NHL_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,NHL_CHAMP,Golden Knights Win SC,NO,66.5,96.0,29.5,,FALSE,,NHL_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 17:33:38 CT,2026-05-23,NHL_CHAMP,Canadiens Win SC,NO,81.5,93.9,12.4,,FALSE,,NHL_CHAMPIONSHIP,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,GDP,GDP > 2.5%,YES,45.5,92.8,47.3,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.5,45.5,,,,
2026-05-23 17:39:36 CT,2026-05-23,GDP,GDP > 1.0%,YES,87.0,99.7,12.7,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T1.0,87.0,,,,
2026-05-23 17:39:36 CT,2026-05-23,GDP,GDP > 2.0%,YES,67.5,97.0,29.5,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.0,66.5,,,,
2026-05-23 17:39:36 CT,2026-05-23,GDP,GDP > 1.5%,YES,77.0,98.9,21.9,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T1.5,79.5,,,,
2026-05-23 17:39:36 CT,2026-05-23,GDP,GDP > 3.5%,YES,16.5,73.6,57.1,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T3.5,17.5,,,,
2026-05-23 17:39:36 CT,2026-05-23,GDP,GDP > 3.0%,YES,30.5,85.3,54.8,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T3.0,30.5,,,,
2026-05-23 17:39:36 CT,2026-05-23,GDP,GDP > 4.0%,YES,5.5,58.5,53.0,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,BTC,BTC<$60k Dec31,NO,36.5,61.1,24.6,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,BTC,BTC>$100k Dec31,NO,63.0,79.1,16.1,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,BTC,BTC<$50k Dec31,NO,57.5,74.9,17.4,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,BTC,BTC>$110k Dec31,NO,75.5,84.5,9.0,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,BTC,BTC<$40k Dec31,NO,74.5,87.4,12.9,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,BTC,BTC<$55k Dec31,NO,46.5,68.0,21.5,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,BTC,BTC<$45k Dec31,NO,67.5,81.5,14.0,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,CLAIMS,Claims>210K May28,NO,35.0,80.2,45.2,,FALSE,,JOBLESS_CLAIMS,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,CLAIMS,Claims>220K May28,NO,84.5,97.3,12.8,,FALSE,,JOBLESS_CLAIMS,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,FED,Fed cuts 0x 2026,NO,34.7,70.0,35.4,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,FED,Fed cuts 2x 2026,YES,6.6,16.0,9.4,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,FED,Fed cuts 1x 2026,YES,18.0,48.0,29.9,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,MLB_CHAMP,LAD Win WS,NO,74.6,95.2,20.6,,FALSE,,MLB_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,NHL_CHAMP,Avalanche Win SC,NO,82.5,92.0,9.5,,FALSE,,NHL_CHAMPIONSHIP,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,NHL_CHAMP,Hurricanes Win SC,NO,69.0,92.6,23.6,,FALSE,,NHL_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,NHL_CHAMP,Golden Knights Win SC,NO,66.5,96.0,29.5,,FALSE,,NHL_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 17:39:36 CT,2026-05-23,NHL_CHAMP,Canadiens Win SC,NO,81.5,93.9,12.4,,FALSE,,NHL_CHAMPIONSHIP,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,GDP,GDP > 2.5%,YES,45.5,92.8,47.3,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.5,45.5,,,,
2026-05-23 21:00:05 CT,2026-05-23,GDP,GDP > 1.0%,YES,87.0,99.7,12.7,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T1.0,87.0,,,,
2026-05-23 21:00:05 CT,2026-05-23,GDP,GDP > 2.0%,YES,67.5,97.0,29.5,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.0,66.5,,,,
2026-05-23 21:00:05 CT,2026-05-23,GDP,GDP > 1.5%,YES,78.5,98.9,20.4,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T1.5,79.5,,,,
2026-05-23 21:00:05 CT,2026-05-23,GDP,GDP > 3.5%,YES,17.5,73.6,56.1,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T3.5,17.5,,,,
2026-05-23 21:00:05 CT,2026-05-23,GDP,GDP > 3.0%,YES,30.5,85.3,54.8,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T3.0,30.5,,,,
2026-05-23 21:00:05 CT,2026-05-23,GDP,GDP > 4.0%,YES,5.5,58.5,53.0,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,BTC,BTC<$60k Dec31,NO,39.5,61.5,22.0,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,BTC,BTC>$100k Dec31,NO,62.0,78.8,16.8,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,BTC,BTC<$50k Dec31,NO,58.5,75.3,16.8,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,BTC,BTC>$110k Dec31,NO,75.5,84.2,8.7,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,BTC,BTC<$40k Dec31,NO,74.5,87.7,13.2,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,BTC,BTC<$55k Dec31,NO,47.5,68.4,20.9,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,BTC,BTC<$45k Dec31,NO,66.5,81.8,15.3,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,CLAIMS,Claims>210K May28,NO,35.0,80.2,45.2,,FALSE,,JOBLESS_CLAIMS,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,CLAIMS,Claims>220K May28,NO,84.5,97.3,12.8,,FALSE,,JOBLESS_CLAIMS,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,FED,Fed cuts 0x 2026,NO,36.7,70.0,33.3,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,FED,Fed cuts 2x 2026,YES,6.7,16.0,9.3,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,FED,Fed cuts 1x 2026,YES,16.9,48.0,31.1,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,MLB_CHAMP,LAD Win WS,NO,74.6,95.2,20.6,,FALSE,,MLB_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,NHL,Golden Knights wins 4-0 vs Avalanche [VERIFY GOALIE],NO,81.5,90.5,9.0,,FALSE,,NHL_SERIES_EXACT,OVERPRICED_SPECIFIC_OUTCOME,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,NHL,Avalanche wins 4-3 vs Golden Knights [VERIFY GOALIE],YES,20.0,28.2,8.2,,FALSE,,NHL_SERIES_EXACT,OVERPRICED_SPECIFIC_OUTCOME,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,NHL,Avalanche wins 4-2 vs Golden Knights [VERIFY GOALIE],YES,10.5,22.9,12.4,,FALSE,,NHL_SERIES_EXACT,OVERPRICED_SPECIFIC_OUTCOME,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,NHL_CHAMP,Hurricanes Win SC,NO,63.5,92.6,29.1,,FALSE,,NHL_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 21:00:05 CT,2026-05-23,NHL_CHAMP,Golden Knights Win SC,NO,68.5,96.0,27.5,,FALSE,,NHL_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,GDP,GDP > 2.5%,YES,45.5,92.8,47.3,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.5,45.5,,,,
2026-05-23 22:46:33 CT,2026-05-23,GDP,GDP > 1.0%,YES,87.0,99.7,12.7,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T1.0,87.0,,,,
2026-05-23 22:46:33 CT,2026-05-23,GDP,GDP > 2.0%,YES,66.0,97.0,31.0,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.0,66.5,,,,
2026-05-23 22:46:33 CT,2026-05-23,GDP,GDP > 1.5%,YES,79.5,98.9,19.4,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T1.5,79.5,,,,
2026-05-23 22:46:33 CT,2026-05-23,GDP,GDP > 3.5%,YES,17.5,73.6,56.1,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T3.5,17.5,,,,
2026-05-23 22:46:33 CT,2026-05-23,GDP,GDP > 3.0%,YES,30.5,85.3,54.8,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T3.0,30.5,,,,
2026-05-23 22:46:33 CT,2026-05-23,GDP,GDP > 4.0%,YES,5.5,58.5,53.0,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,BTC,BTC<$60k Dec31,NO,40.5,61.4,20.9,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,BTC,BTC>$100k Dec31,NO,62.0,78.9,16.9,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,BTC,BTC<$50k Dec31,NO,58.5,75.2,16.7,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,BTC,BTC<$40k Dec31,NO,74.5,87.6,13.1,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,BTC,BTC<$55k Dec31,NO,47.5,68.3,20.8,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,BTC,BTC<$45k Dec31,NO,66.5,81.7,15.2,,FALSE,,CRYPTO_BTC,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,CLAIMS,Claims>210K May28,NO,36.5,80.2,43.7,,FALSE,,JOBLESS_CLAIMS,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,CLAIMS,Claims>220K May28,NO,85.5,97.3,11.8,,FALSE,,JOBLESS_CLAIMS,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,FED,Fed cuts 0x 2026,NO,36.3,70.0,33.7,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,FED,Fed cuts 2x 2026,YES,6.7,16.0,9.3,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,FED,Fed cuts 1x 2026,YES,16.5,48.0,31.5,,FALSE,,FED_RATE,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,MLB_CHAMP,LAD Win WS,NO,74.7,95.2,20.5,,FALSE,,MLB_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,NHL,Golden Knights wins 4-1 vs Avalanche [VERIFY GOALIE],NO,77.5,86.9,9.4,,FALSE,,NHL_SERIES_EXACT,OVERPRICED_SPECIFIC_OUTCOME,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,NHL,Golden Knights wins 4-0 vs Avalanche [VERIFY GOALIE],NO,81.5,90.5,9.0,,FALSE,,NHL_SERIES_EXACT,OVERPRICED_SPECIFIC_OUTCOME,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,NHL,Avalanche wins 4-3 vs Golden Knights [VERIFY GOALIE],YES,20.0,28.2,8.2,,FALSE,,NHL_SERIES_EXACT,OVERPRICED_SPECIFIC_OUTCOME,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,NHL,Avalanche wins 4-2 vs Golden Knights [VERIFY GOALIE],YES,10.5,22.9,12.4,,FALSE,,NHL_SERIES_EXACT,OVERPRICED_SPECIFIC_OUTCOME,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,NHL_CHAMP,Avalanche Win SC,NO,82.5,92.0,9.5,,FALSE,,NHL_CHAMPIONSHIP,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,NHL_CHAMP,Hurricanes Win SC,NO,62.5,92.6,30.1,,FALSE,,NHL_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,NHL_CHAMP,Golden Knights Win SC,NO,68.5,96.0,27.5,,FALSE,,NHL_CHAMPIONSHIP,UNDERPRICED_TAIL,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,MLS_GAME,LA vs HOU -- Draw wins,NO,66.0,78.5,12.5,,FALSE,,MLS_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,MLS_GAME,LA vs HOU -- LA wins,YES,45.0,54.6,9.6,,FALSE,,MLS_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 22:46:33 CT,2026-05-23,MLS_GAME,LAFC vs SEA -- LAFC wins,NO,50.5,65.8,15.3,,FALSE,,MLS_GAME,MODEL_DIVERGENCE,,no_ticker,,,,
2026-05-23 22:47:42 CT,2026-05-23,GDP,GDP > 2.5%,YES,45.5,92.8,47.3,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.5,45.5,,,,
2026-05-23 22:47:42 CT,2026-05-23,GDP,GDP > 1.0%,YES,87.0,99.7,12.7,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T1.0,87.0,,,,
2026-05-23 22:47:42 CT,2026-05-23,GDP,GDP > 2.0%,YES,66.0,97.0,31.0,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T2.0,66.5,,,,
2026-05-23 22:47:42 CT,2026-05-23,GDP,GDP > 1.5%,YES,79.5,98.9,19.4,4.2573,FALSE,,GDP,MODEL_DIVERGENCE,KXGDP-26JUL30-T1.5,79.5,,,,
